Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Chrono Trigger,1995-03-11,1802,15,519,co3plw
2,Donkey Kong Country 2: Diddy's Kong Quest,1995-11-21,1092,14,684,co217m
3,Super Mario World 2: Yoshi's Island,1995-08-05,1073,13,568,co2kn9
4,International Superstar Soccer Deluxe,1995-09-22,9862,12,1528,co3vl4
5,Kirby Super Star,1996-03-21,3719,11,1997,co4qyi
6,Ultimate Mortal Kombat 3,1995-11-06,1621,10,837,co65ka
7,Marvel Super Heroes,1995-10-24,27890,9,1992,co2s53
8,Soul Blade,1995-12-28,1563,8,1998,co5pev
9,Mighty Morphin Power Rangers: The Movie,1995-06-30,3288,7,1999,co63o3
10,Ristar,1995-02-16,7431,6,1196,co1zr0
11,Mega Man X3,1995-11-30,1743,5,1193,co55pa
12,Top Gear 3000,1994-12-31,46007,4,2000,co63nv
13,Mega Man 7,1995-03-24,1720,3,1192,co55cg
14,Mortal Kombat 3,1995-04-15,1620,2,2001,co6dsy
15,Castlevania: Dracula X,1995-08-07,16476,1,2002,co3v75
