Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Dune II: The Building of a Dynasty,1992-12-01,86,15,1813,co4vw0
2,StarCraft,1998-03-31,230,14,516,co1x7n
3,Warcraft III: Reign of Chaos,2002-07-03,132,13,1103,co1xuq
4,Age of Empires II: The Age of Kings,1999-09-30,327,12,1079,co55xo
5,Total War: Rome II - Emperor Edition,2013-09-02,29770,11,1814,co44sh
6,Ancestors Legacy,2018-05-22,28794,10,1803,co1n25
7,Medieval II: Total War - Kingdoms,2007-08-28,447,9,1815,d4e6jowub5v3qwbf693b
8,Stronghold,1983-07-01,18539,8,1768,bljxggfonxamditkntms
9,Knights of Honor,2005-10-01,2040,7,1563,co2qih
10,Command & Conquer,1995-08-31,647,6,1754,co1zyz
11,Company of Heroes,2006-09-12,654,5,1130,co2ht7
12,Halo Wars,2009-02-26,988,4,1776,co1wc0
13,Warhammer 40,000: Dawn of War II,2009-02-19,466,3,1749,co3lu2
14,Battlefleet Gothic: Armada,2016-04-21,8713,2,1810,co2piy
15,Offworld Trading Company,2016-04-28,10637,1,1782,co256k
