Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Total Annihilation,1997-09-30,918,15,1387,co4l7r
2,Age of Empires II: The Age of Kings,1999-09-30,327,14,1079,co55xo
3,StarCraft II: Wings of Liberty,2010-07-27,239,13,1173,co1tnn
4,XCOM 2,2016-02-04,10919,12,961,co1mvj
5,Supreme Commander: Forged Alliance,2007-11-06,888,11,1748,co2nvf
6,Warcraft III: Reign of Chaos,2002-07-03,132,10,1103,co1xuq
7,StarCraft,1998-03-31,230,9,516,co1x7n
8,Stellaris,2016-05-09,11582,8,1540,co1r75
9,Sid Meier's Civilization V,2010-09-21,866,7,1363,co20up
10,Supreme Commander,2007-02-16,276,6,1762,co2jpd
11,Command & Conquer: Red Alert,1996-11-22,295,5,1213,co1nx0
12,Crusader Kings III,2020-09-01,124954,4,962,co2g3i
13,Sid Meier's Civilization VI,2016-10-20,19130,3,1299,co5r54
14,Into the Breach,2018-02-27,27117,2,622,co2gjp
15,Homeworld,1999-09-28,749,1,1750,co29ly
