Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Final Fantasy VII,1997-01-31,427,15,247,co2kx2
2,Disco Elysium,2019-10-15,26472,14,185,co1sfj
3,Undertale,2015-09-15,12517,13,413,co2855
4,Spec Ops: The Line,2012-06-26,1377,12,1468,co2acb
5,Mass Effect Legendary Edition,2021-05-14,140839,11,367,co2k5h
6,Chrono Trigger,1995-03-11,1802,10,519,co3plw
7,Deus Ex,2000-06-26,41,9,1086,co1r7n
8,BioShock,2007-08-21,20,8,391,co2mli
9,Fallout: New Vegas,2010-10-19,16,7,484,co1u60
10,Planescape: Torment,1999-12-12,832,6,734,co3ggb
11,Star Wars: Knights of the Old Republic II - The Sith Lords,2004-12-06,118,5,1506,co1qrj
12,Final Fantasy X,2001-07-19,418,4,312,co1tr1
13,Wolfenstein: The New Order,2014-05-20,2031,3,439,co21c0
14,Portal,2007-10-10,71,2,508,co1x7d
15,Silent Hill 2,2001-09-24,481,1,311,co2vyg
