Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,The Outer Worlds,2019-10-25,113114,15,403,co2eew
2,Grim Fandango,1998-10-28,181,14,1066,co25r3
3,Undertale,2015-09-15,12517,13,413,co2855
4,The Walking Dead: The Telltale Series Collection,2017-12-31,77489,12,1567,co23fd
5,Soma,2015-09-21,9727,11,769,co2a20
6,Golden Sun,2001-08-01,1172,10,1585,co1uca
7,Gone Home,2013-08-15,1906,9,785,qwhxxrcxzw7inwfrfkbq
8,NieR: Automata,2017-02-23,11208,8,398,co5pcj
9,Silent Hill 2,2001-09-24,481,7,311,co2vyg
10,The Last of Us,2013-06-14,1009,6,320,co1r7f
11,Life is Strange,2015-01-29,7599,5,1573,co1r8e
12,Firewatch,2016-02-09,9730,4,648,co1m35
13,Alan Wake,2010-05-14,1062,3,1587,co2dft
14,Kentucky Route Zero,2013-01-07,5614,2,405,co3240
15,Portal 2,2011-04-18,72,1,325,co1rs4
