Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Silent Hill 2,2001-09-24,481,15,311,co2vyg
2,Her Story,2015-06-24,11346,14,1249,co2gzl
3,BioShock,2007-08-21,20,13,391,co2mli
4,The Witcher 3: Wild Hunt,2015-05-19,1942,12,347,co1wyy
5,What Remains of Edith Finch,2017-04-24,11233,11,397,co1rbj
6,The Last of Us,2013-06-14,1009,10,320,co1r7f
7,The Walking Dead: The Telltale Series Collection,2017-12-31,77489,9,1567,co23fd
8,Persona 4,2008-07-10,9600,8,445,co1u07
9,Red Dead Redemption,2010-05-18,434,7,322,co2lcv
10,Metal Gear Solid,1998-09-03,375,6,237,co55sj
11,Shadow of the Colossus,2005-10-18,2207,5,306,co1ozz
12,Half-Life 2,2004-11-16,233,4,160,co1nmw
13,NieR: Automata,2017-02-23,11208,3,398,co5pcj
14,Red Dead Redemption,2010-05-18,434,2,322,co2lcv
15,Portal 2,2011-04-18,72,1,325,co1rs4
