Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Final Fantasy VII Rebirth,2023-12-31,133236,15,1001,co4vp0
2,Astro Bot,2024-09-06,303811,14,2352,co8hl0
3,Black Myth: Wukong,2024-08-20,136879,13,2222,co7pnk
4,Metaphor: ReFantazio,2024-12-31,26602,12,2202,co7hkn
5,Dragon Age: The Veilguard,1970-01-01,30208,11,2229,co5rwk
6,Silent Hill 2,1970-01-01,222341,10,1441,co5l7s
7,Balatro,2024-02-20,251833,9,2140,co752b
8,Like a Dragon: Infinite Wealth,2024-01-26,217623,8,2199,co73u4
9,Helldivers 2,2024-02-08,250616,7,2196,co741o
10,The Legend of Zelda: Echoes of Wisdom,2024-09-26,306149,6,2851,co8d9b
