Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Halo Infinite,2021-11-15,103281,15,361,co2dto
2,Assassin's Creed Valhalla,2020-11-10,133004,14,604,co2ed3
3,Forza Horizon 5,2021-11-09,141503,13,360,co3ofx
4,Gears 5,2019-09-09,103292,12,365,co2oz5
5,Sea of Thieves,2018-03-20,11137,11,366,co2558
6,Ori and the Will of the Wisps,2020-03-10,37001,10,369,co2e1l
7,Resident Evil Village,2021-05-06,55163,9,127,co2zpu
8,Hitman 3,2021-01-20,134595,8,135,co29lt
9,Microsoft Flight Simulator,2020-08-17,119295,7,208,co2dqk
10,Star Wars: Squadrons,2020-10-01,134706,6,137,co3wlz
11,Destiny 2: Beyond Light,2020-11-10,134830,5,712,co29qc
12,Alan Wake Remastered,2021-10-05,167611,4,713,co65aa
13,Elden Ring,2022-02-25,119133,3,10,co4jni
14,Red Dead Redemption 2,2018-10-26,25076,2,352,co1q1f
15,Deathloop,2021-09-14,113598,1,161,co4nzt
