SourceName,SourceURL,SourceId,GeneratedCsvPath
Eurogamer,https://www.eurogamer.net/top502004-10-1,146,eurogamer - 2023-06-14_13-26-12.csv
IGN,https://www.ign.com/wikis/best-of-the-decade/2004_-_Games,94,ign - 2023-06-14_13-38-01.csv
