Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Elden Ring,2022-02-25,119133,15,10,co4jni
2,Grand Theft Auto V,2013-09-17,1020,14,323,co2lbd
3,Star Wars Jedi: Fallen Order,2019-11-15,74701,13,608,co1rbi
4,Control,2019-08-27,103329,12,350,co2evj
5,Resident Evil Village,2021-05-06,55163,11,127,co2zpu
6,Devil May Cry 5,2019-03-08,76253,10,400,co1rb4
7,Doom Eternal,2020-03-19,103298,9,418,co3p5n
8,Yakuza: Like a Dragon,2020-01-16,36550,8,614,co2em9
9,Mass Effect Legendary Edition,2021-05-14,140839,7,367,co2k5h
10,Metal Gear Solid V: The Phantom Pain,2015-09-01,1985,6,331,co1v85
