Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Pitfall II: The Lost Caverns,1984-06-01,282072,15,2325,co7mmn
2,Yars' Revenge,1982-05-01,9757,14,928,co3231
3,Star Wars: The Empire Strikes Back,1982-12-31,5706,13,2326,co1pix
4,Tutankham,1982-07-01,5701,12,2327,co1pjz
5,Laser Gates,1983-12-31,24016,11,2328,kvucw2wu9jx28dvucnbb
6,Adventure,1983-12-31,12239,10,2329,qzcqrjruhpuge5egkzgj
7,Mountain King,1983-12-31,12315,9,2330,rubfuy5brl5etucs8von
8,Riddle of the Sphinx,1982-12-31,18480,8,2331,ztghqgdacwq8qbfcgco1
9,Snoopy and the Red Baron,1983-12-31,2757,7,2332,co7x7d
10,Haunted House,1980-05-01,75302,6,2333,mxudp5j0udmarzgpqahs
11,Cosmic Ark,1982-12-31,8466,5,2334,co8351
12,Pitfall!,1982-04-20,5411,4,809,co1pgb
13,H.E.R.O.,1984-03-30,6112,3,2335,co4i7u
14,Star Wars: Return of the Jedi - Death Star Battle,1983-12-31,10204,2,2336,co74k7
15,Megamania,1982-09-24,12312,1,927,vpamt2aqtk9p3fuiqmhl
