Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,The World Ends with You,2007-07-26,1343,15,1657,co1n67
2,Phoenix Wright: Ace Attorney,2005-01-01,221282,14,1611,co5w3h
3,Chrono Trigger,2008-11-20,20398,13,1613,co54iw
4,Pokémon HeartGold Version,2009-09-12,1556,12,510,co1z57
5,Nintendogs: Best Friends,2005-11-27,47727,11,2518,co6pnv
6,The Legend of Zelda: Phantom Hourglass,2007-06-23,1037,10,1142,co3ocu
7,Hotel Dusk: Room 215,2007-01-22,9249,9,2519,co2xf0
8,Advance Wars: Dual Strike,2005-06-23,1693,8,1604,co4otn
9,Zero Escape: Nine Hours, Nine Persons, Nine Doors,2009-12-10,9543,7,1668,co4hsz
10,Trauma Center: Under the Knife,2005-06-16,1523,6,2520,co2dwx
11,Castlevania: Dawn of Sorrow,2005-08-25,1136,5,1608,co3dc0
12,Elite Beat Agents,2006-11-06,9109,4,1658,co2dyd
13,Professor Layton and the Curious Village,2007-02-15,1397,3,1155,co1wtd
14,Flower, Sun, and Rain,2001-05-02,18123,2,2521,co3hcu
15,Dementium: The Ward,2007-10-31,21238,1,2522,co8j8b
