Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Hellblade: Senua's Sacrifice,2017-08-07,7603,15,1574,co2l7l
2,Life is Strange,2015-01-29,7599,14,1573,co1r8e
3,Uncharted: The Lost Legacy,2017-08-22,26193,13,351,co1tp9
4,Soma,2015-09-21,9727,12,769,co2a20
5,The Walking Dead: Season One,2012-04-24,1871,11,437,co2j1g
6,The Last of Us,2013-06-14,1009,10,320,co1r7f
7,Little Nightmares,2017-04-28,9174,9,1588,co1rdi
8,Shadow of the Colossus,2005-10-18,2207,8,306,co1ozz
9,The Wolf Among Us,2013-10-11,2993,7,1589,co1rcy
10,Silent Hill 2,2001-09-24,481,6,311,co2vyg
11,Batman: Arkham Knight,2015-06-23,5503,5,1246,co1nh1
12,BioShock Infinite,2013-02-26,538,4,333,co2n12
13,The Witcher 3: Wild Hunt,2015-05-19,1942,3,347,co1wyy
14,Assassin's Creed II,2009-11-17,127,2,500,co1rcf
15,Call of Duty 4: Modern Warfare,2007-11-05,134651,1,912,co2adb
