Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Ghost of Tsushima,2020-07-17,75235,15,353,co2crj
2,Half-Life,1998-11-19,231,14,1065,co1tnt
3,Horizon Zero Dawn,2017-02-28,11156,13,348,co2una
4,Firewatch,2016-02-09,9730,12,648,co1m35
5,What Remains of Edith Finch,2017-04-24,11233,11,397,co1rbj
6,The Last of Us,2013-06-14,1009,10,320,co1r7f
7,Until Dawn,2015-08-25,7609,9,1244,co2s5q
8,Detroit: Become Human,2018-05-25,14362,8,1495,co6mzf
9,Undertale,2015-09-15,12517,7,413,co2855
10,Heavy Rain,2010-02-18,493,6,489,co3rhy
