Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,The Binding of Isaac: Rebirth,2014-11-04,7789,15,650,co1lbm
2,Braid,2008-08-06,2853,14,630,co25ni
3,Celeste,2018-01-25,26226,13,144,co3byy
4,Cuphead,2017-09-29,9061,12,600,co62ao
5,Crypt of the NecroDancer,2014-07-30,7886,11,633,co538r
6,Dead Cells,2018-08-06,26855,10,619,co5vwu
7,Devil Daggers,2016-02-18,18081,9,1821,co1uz6
8,Disco Elysium,2019-10-15,26472,8,185,co1sfj
9,Fez,2012-04-13,1991,7,644,co1rd9
10,Hades,2019-12-10,113112,6,95,co39vc
11,Hollow Knight,2017-02-24,14593,5,145,co1rgi
12,Hotline Miami,2012-10-23,1384,4,634,co1vqp
13,Hyper Light Drifter,2016-03-31,9806,3,1235,co2edn
14,Outlast,2013-09-04,1910,2,1822,co1yat
15,Papers, Please,2013-08-08,2935,1,645,co1vep
