Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Return of the Obra Dinn,2018-10-18,9643,15,189,co27j9
2,Outer Wilds,2019-05-28,11737,14,370,co65ac
3,Celeste,2018-01-25,26226,13,144,co3byy
4,Hades,2019-12-10,113112,12,95,co39vc
5,Disco Elysium,2019-10-15,26472,11,185,co1sfj
6,Hollow Knight,2017-02-24,14593,10,145,co1rgi
7,Furi,2016-07-05,17026,9,638,co27q3
8,The Case of the Golden Idol,2022-10-13,166722,8,251,co54g4
9,SteamWorld Dig 2,2017-09-21,27433,7,639,co24u8
10,Stardew Valley,2016-02-26,17000,6,386,xrpmydnu9rpxvxfjkiu7
11,Spiritfarer,2020-08-18,119304,5,640,co2fe7
12,Gorogoa,2017-12-13,9136,4,641,co3kby
13,Vampire Survivors,2021-12-17,186725,3,252,co4bzv
14,Citizen Sleeper,2022-05-05,152271,2,250,co4zl5
15,Ikaruga,2001-12-20,3953,1,642,co1qjb
