Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Demeo,2021-05-06,144763,15,35,co2vf8
2,Assassin's Creed Nexus VR,2023-11-16,251568,14,2124,co6m6w
3,Pistol Whip,2019-11-07,119341,13,67,co1swl
4,Walkabout Mini Golf,2020-09-24,142095,12,53,co2nf4
5,Eye of the Temple,2021-10-14,95018,11,2125,co2zmv
6,The Walking Dead: Saints & Sinners,2020-01-23,105416,10,50,co1tgc
7,Arizona Sunshine II,2023-12-07,250628,9,2126,co6jbo
8,Dungeons of Eternity,2023-10-05,251564,8,2119,co6knd
9,Resident Evil 4,2005-01-11,974,7,426,co2wk8
10,Cubism,2020-09-17,95591,6,1331,co2m6x
11,SuperHot VR,2016-12-06,25632,5,49,co24uu
12,Puzzling Places,2021-09-02,144870,4,2127,co4bcm
13,Demeo Battles,2023-11-09,251555,3,2128,co6kne
14,Little Cities,2022-05-12,201654,2,420,co4rg2
15,Outta Hand,2024-12-31,253175,1,2129,co6zh6
