Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Alan Wake II,2023-10-17,185246,15,998,co6jar
2,Baldur's Gate 3,2020-10-06,119171,14,989,co670h
3,The Legend of Zelda: Tears of the Kingdom,2023-05-12,119388,13,21,co5vmg
4,Marvel's Spider-Man 2,2023-12-31,127044,12,991,co5vrx
5,Star Wars Jedi: Survivor,2023-04-28,201156,11,721,co5uzk
6,Resident Evil 4,2023-03-24,132181,10,212,co4tg4
7,Hi-Fi Rush,2023-01-25,233585,9,722,co6219
8,Dead Space,2023-01-27,159119,8,88,co5esn
9,Street Fighter 6,2023-06-02,191692,7,844,co5vst
10,Cocoon,2023-09-29,204627,6,2004,co4v2z
11,Venba,2023-07-31,141704,5,2045,co6vn4
12,Super Mario Bros. Wonder,2023-10-20,254339,4,1438,co6nnl
13,Armored Core VI: Fires of Rubicon,2023-08-25,228542,3,999,co6ffo
14,Dredge,2023-03-30,164867,2,706,co69zw
15,Pikmin 4,2023-07-21,59843,1,1445,co657e
