Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,The Legend of Zelda: Tears of the Kingdom,2023-05-12,119388,15,21,co5vmg
2,Baldur's Gate 3,2020-10-06,119171,14,989,co670h
3,Marvel's Spider-Man 2,2023-12-31,127044,13,991,co5vrx
4,Cocoon,2023-09-29,204627,12,2004,co4v2z
5,Dave the Diver,2022-10-27,203722,11,2018,co4v9d
6,Alan Wake II,2023-10-17,185246,10,998,co6jar
7,A Space for the Unbound,2023-01-19,110039,9,2041,co62kn
8,Super Mario Bros. Wonder,2023-10-20,254339,8,1438,co6nnl
9,Star Wars Jedi: Survivor,2023-04-28,201156,7,721,co5uzk
10,Sea of Stars,2023-08-28,131890,6,1908,co215b
11,Resident Evil 4,2023-03-24,132181,5,212,co4tg4
12,Street Fighter 6,2023-06-02,191692,4,844,co5vst
13,Dredge,2023-03-30,164867,3,706,co69zw
14,Hi-Fi Rush,2023-01-25,233585,2,722,co6219
15,Pikmin 4,2023-07-21,59843,1,1445,co657e
