Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,SteamWorld Heist: Ultimate Edition,2017-12-28,77648,15,1975,co3pi8
2,Bastion,2011-07-20,1983,14,655,co1qlj
3,Nuclear Throne,2015-12-05,3227,13,1976,cwcj7fd5sulqavyme3vc
4,Stardew Valley,2016-02-26,17000,12,386,xrpmydnu9rpxvxfjkiu7
5,Dead Cells,2018-08-06,26855,11,619,co5vwu
6,Cuphead,2017-09-29,9061,10,600,co62ao
7,Hollow Knight,2017-02-24,14593,9,145,co1rgi
8,Celeste,2018-01-25,26226,8,144,co3byy
9,Hades,2019-12-10,113112,7,95,co39vc
10,The Binding of Isaac: Afterbirth+,2017-01-03,26364,6,1978,co1to9
