Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,What Remains of Edith Finch,2017-04-24,11233,15,397,co1rbj
2,The Stanley Parable,2013-10-17,3035,14,643,co1rc9
3,Yume Nikki,2004-06-26,18689,13,2144,co2if6
4,Journey,2012-03-13,1352,12,332,co1q8q
5,Firewatch,2016-02-09,9730,11,648,co1m35
6,The Vanishing of Ethan Carter,2014-09-25,2939,10,1264,co1r7q
7,Virginia,2016-09-22,21599,9,2145,co1uug
8,Death Stranding,2019-11-08,19564,8,399,co5vq8
9,Gone Home,2013-08-15,1906,7,785,qwhxxrcxzw7inwfrfkbq
10,Layers of Fear,2016-02-15,12482,6,1238,co1nhw
