Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,The Elder Scrolls IV: Oblivion,2006-03-20,59,15,1129,co1tc8
2,Bully,2006-10-17,2720,14,315,co2lc9
3,Half-Life 2: Episode One,2006-06-01,338,13,1133,co2mw3
4,Gears of War,2006-11-07,547,12,1128,co28gi
5,Hitman: Blood Money,2006-05-26,1048,11,1137,co2dm6
6,Ōkami,2006-04-20,1271,10,313,co3mpk
7,Company of Heroes,2006-09-12,654,9,1130,co2ht7
8,Metal Gear Solid: Portable Ops,2006-12-05,381,8,1138,co2qok
9,Resistance: Fall of Man,2006-11-11,1278,7,1139,co2b4m
10,Dead Rising,2006-08-08,4797,6,1131,co20xf
