SourceName,SourceURL,SourceId,GeneratedCsvPath
Techraptor,https://techraptor.net/gaming/features/best-games-2011,225,techraptor - 2023-06-15_01-43-27.csv
Slantmagazine,https://www.slantmagazine.com/games/the-25-best-video-games-of-2011/,153,slantmagazine - 2023-07-01_14-53-19.csv
CNET,https://www.cnet.com/culture/the-10-best-games-of-2011/,31,cnet - 2023-07-01_14-56-53.csv
