Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Xenoblade Chronicles,2010-06-10,2364,15,549,co2609
2,Journey,2012-03-13,1352,14,332,co1q8q
3,The Walking Dead: Season One,2012-04-24,1871,13,437,co2j1g
4,Borderlands 2,2012-09-18,1011,12,485,co20tn
5,Far Cry 3,2012-11-28,529,11,868,co1vpd
6,Mass Effect 3,2012-03-06,75,10,1180,co1x7q
7,Darksiders II,2012-08-14,1269,9,1184,co1wi5
8,Sleeping Dogs,2012-08-13,1267,8,1185,co2e3z
9,Final Fantasy XIII-2,2011-12-15,384,7,1186,co1tr9
10,Dishonored,2012-10-09,533,6,1181,co5pcs
11,Persona 4 Golden,2012-06-15,2985,5,733,co1n1x
12,XCOM: Enemy Unknown,2012-10-09,1318,4,438,co29i2
13,Fez,2012-04-13,1991,3,644,co1rd9
14,Max Payne 3,2012-05-15,960,2,1182,co2mjo
15,Zero Escape: Virtue's Last Reward,2012-02-16,6614,1,1187,co260l
