Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Star Wars Outlaws,2024-12-31,252827,15,2204,co77oz
2,Prince of Persia: The Lost Crown,2024-01-18,252476,14,2210,co6lli
3,Final Fantasy VII Rebirth,2023-12-31,133236,13,1001,co4vp0
4,Paper Mario: The Thousand-Year Door,2004-07-22,3349,12,531,co25us
5,Princess Peach: Showtime!,2024-03-22,254340,11,2215,co731t
6,Alone in the Dark,2024-03-20,213237,10,2214,co52t8
7,Avowed,2024-12-31,135994,9,1523,co6m13
8,The Last of Us Part II: Remastered,2024-01-19,277143,8,2172,co7dw9
9,The Plucky Squire,2024-12-31,204381,7,2218,co6z44
10,Suicide Squad: Kill the Justice League,2024-02-02,136627,6,995,co40fu
