Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Metroid Dread,2021-10-07,15698,15,93,co39zx
2,Inscryption,2021-10-19,139090,14,1041,co401c
3,Forza Horizon 5,2021-11-09,141503,13,360,co3ofx
4,Chicory: A Colorful Tale,2021-06-10,117266,12,1042,co4s6f
5,Hitman 3,2021-01-20,134595,11,135,co29lt
6,Returnal,2021-04-30,134584,10,164,co3wc1
7,Halo Infinite,2021-11-15,103281,9,361,co2dto
8,Deathloop,2021-09-14,113598,8,161,co4nzt
9,Sable,2021-09-23,79995,7,1717,co3yzs
10,It Takes Two,2021-03-25,135243,6,363,co2t97
