Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Before Your Eyes,2021-04-08,91477,15,975,co2x7h
2,Psychonauts 2,2021-08-24,14741,14,362,co1sod
3,It Takes Two,2021-03-25,135243,13,363,co2t97
4,Inscryption,2021-10-19,139090,12,1041,co401c
5,Chicory: A Colorful Tale,2021-06-10,117266,11,1042,co4s6f
6,Cruelty Squad,2021-01-04,142076,10,1720,co4es5
7,Returnal,2021-04-30,134584,9,164,co3wc1
8,Genesis Noir,2021-03-12,27413,8,1721,co2y2b
9,Qomp,2021-02-04,142475,7,1722,co2obd
10,Metroid Dread,2021-10-07,15698,6,93,co39zx
11,Outer Wilds: Echoes of the Eye,2021-09-28,146761,5,1714,co3wbp
12,Resident Evil Village,2021-05-06,55163,4,127,co2zpu
13,Loop Hero,2021-03-04,141533,3,1046,co2mfy
14,Adios,2021-03-17,138270,2,1723,co6kmu
15,Death's Door,2021-07-20,145099,1,598,co45xc
