Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,SuperHot VR,2016-12-06,25632,15,49,co24uu
2,Beat Saber,2019-05-21,83731,14,33,co20ux
3,Moss,2018-02-27,37095,13,42,co1i1j
4,Resident Evil 7: Biohazard,2017-01-24,19562,12,47,co545w
5,Half-Life: Alyx,2020-03-23,126098,11,38,co1tq3
6,Astro Bot: Rescue Mission,2018-10-02,102129,10,32,co2eao
7,Batman: Arkham VR,2016-10-13,19563,9,71,co22zo
8,Rez Infinite,2016-10-13,19746,8,48,co24ov
9,I Expect You to Die,2016-11-30,25948,7,79,co2qe1
10,Until Dawn: Rush of Blood,2016-10-13,14366,6,214,co2afs
11,The Lab,2016-04-05,33308,5,117,co43vs
12,Lone Echo,2017-07-20,24917,4,40,co2olq
13,Keep Talking and Nobody Explodes,2015-07-16,13226,3,69,aykvlxlmax2rcvljwkqn
14,Elite: Dangerous,2014-12-16,2955,2,37,co2xs9
15,Thumper,2016-10-10,10960,1,181,co1z4e
