Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Super Mario 64,1996-06-23,1074,15,30,co21mm
2,Resident Evil,1996-03-22,424,14,341,co20bp
3,Crash Bandicoot,1996-09-09,1185,13,24,co555l
4,Pokémon Red,1996-02-27,1561,12,513,co5pi4
5,Duke Nukem 3D,1996-01-29,342,11,1205,co1y7x
6,Nights Into Dreams...,1996-07-05,5075,10,1203,co2n17
7,Donkey Kong Country 3: Dixie Kong's Double Trouble!,1996-11-18,1094,9,1201,co217n
8,Super Mario RPG: Legend of the Seven Stars,1996-03-09,5418,8,570,co5r6p
9,Mortal Kombat Trilogy,1996-10-10,4121,7,828,co1y26
10,Tomb Raider,1996-10-25,912,6,265,co3hfx
