Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,God of War,2018-04-20,19560,15,345,co1tmu
2,Red Dead Redemption 2,2018-10-26,25076,14,352,co1q1f
3,Assassin's Creed Odyssey,2018-10-05,103054,13,415,co2nul
4,Florence,2018-02-13,87672,12,1214,co295l
5,Dead Cells,2018-08-06,26855,11,619,co5vwu
6,Celeste,2018-01-25,26226,10,144,co3byy
7,Marvel's Spider-Man,2018-09-07,19565,9,349,co1r77
8,Astro Bot: Rescue Mission,2018-10-02,102129,8,32,co2eao
9,Graveyard Keeper,2018-08-15,27384,7,1218,co1w53
10,Far Cry 5,2018-03-26,28552,6,1219,co21a6
