Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Sonic the Hedgehog 2,1992-10-16,112884,15,846,co1zus
2,Rocket Knight Adventures,1993-08-05,9766,14,847,co53mg
3,Combat Cars,1994-12-31,4537,13,848,co47xk
4,James Pond 2: Codename - RoboCod,1991-12-31,4443,12,849,co5z1l
5,QuackShot: Starring Donald Duck,1991-12-01,8446,11,850,co1y89
6,Streets of Rage 2,1992-12-20,1653,10,851,co49sn
7,Comix Zone,1995-08-01,3071,9,852,co21sx
8,Shinobi III: Return of the Ninja Master,1993-07-22,2623,8,853,co3vnc
9,WWF Raw,1994-12-31,19771,7,854,co2jae
10,Probotector,1990-12-28,186202,6,855,co4bew
11,Taz in Escape From Mars,1994-08-01,8065,5,856,co4erc
12,Mega Bomberman,1994-12-31,4513,4,857,co3dch
13,Sonic the Hedgehog 3,1994-02-02,6797,3,858,co1zut
14,Earthworm Jim 2,1995-11-15,3481,2,859,co289m
15,ToeJam & Earl,1991-03-12,8389,1,860,co2rpb
