SourceName,SourceURL,SourceId,GeneratedCsvPath
Retrododo,https://retrododo.com/best-sega-mega-drive-games/,157,retrododo - 2023-05-30_13-35-40.csv
Denofgeek,https://www.denofgeek.com/games/best-sega-genesis-games-ever-all-time/,171,denofgeek - 2024-05-01_14-38-53.csv
