Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Super Mario 64 DS,2004-11-21,22301,15,1669,co2u80
2,Mario Kart DS,2005-11-14,2345,14,1120,co214h
3,New Super Mario Bros.,2006-05-15,1076,13,1134,co21rm
4,Mario & Luigi: Bowser's Inside Story,2009-09-14,3363,12,1605,co21vr
5,The Legend of Zelda: Phantom Hourglass,2007-06-23,1037,11,1142,co3ocu
6,The Legend of Zelda: Spirit Tracks,2009-12-07,1038,10,1671,co3oj6
7,Advance Wars: Dual Strike,2005-06-23,1693,9,1604,co4otn
8,Pokémon Black Version,2010-09-18,1521,8,1413,co1z1x
9,Pokémon HeartGold Version,2009-09-12,1556,7,510,co1z57
10,Grand Theft Auto: Chinatown Wars,2009-03-17,3270,6,435,co2lba
11,Castlevania: Dawn of Sorrow,2005-08-25,1136,5,1608,co3dc0
12,Kirby: Canvas Curse,2005-03-24,3722,4,1610,co1qov
13,Mario & Luigi: Partners in Time,2005-11-28,3364,3,192,co21rk
14,Pokémon Conquest,2012-03-17,2288,2,1660,co2jxm
15,The World Ends with You,2007-07-26,1343,1,1657,co1n67
