Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Elden Ring,2022-02-25,119133,15,10,co4jni
2,The Witcher 3: Wild Hunt,2015-05-19,1942,14,347,co1wyy
3,Red Dead Redemption 2,2018-10-26,25076,13,352,co1q1f
4,God of War,2018-04-20,19560,12,345,co1tmu
5,Crisis Core: Final Fantasy VII - Reunion,2022-12-13,205201,11,756,co5afd
6,Stardew Valley,2016-02-26,17000,10,386,xrpmydnu9rpxvxfjkiu7
7,Apex Legends,2019-02-04,114795,9,412,co1wzo
8,Cyberpunk 2077,2020-12-09,1877,8,736,co4hk8
9,Marvel's Spider-Man Remastered,2020-11-12,138949,7,751,co52vm
10,The Elder Scrolls V: Skyrim - Special Edition,2016-10-27,19457,6,757,co1vco
11,Hades,2019-12-10,113112,5,95,co39vc
12,Valheim,2021-02-02,104967,4,742,co2x61
13,No Man's Sky,2016-08-09,3225,3,65,co5j66
14,Horizon Zero Dawn,2017-02-28,11156,2,348,co2una
15,Grand Theft Auto V,2013-09-17,1020,1,323,co2lbd
