Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,The Witcher 3: Wild Hunt,2015-05-19,1942,15,347,co1wyy
2,Crisis Core: Final Fantasy VII - Reunion,2022-12-13,205201,14,756,co5afd
3,Pentiment,2022-11-15,204623,13,254,co4v1e
4,Signalis,2022-10-27,103244,12,260,co62ig
5,Halo: The Master Chief Collection,2014-11-11,7348,11,368,co1t95
6,Cyberpunk 2077,2020-12-09,1877,10,736,co4hk8
7,Marvel's Spider-Man Remastered,2020-11-12,138949,9,751,co52vm
8,Kena: Bridge of Spirits,2021-09-20,134588,8,735,co5vx4
9,Judgment,2018-12-13,109274,7,758,co1rqt
10,Uncharted: Legacy of Thieves Collection,2022-01-28,168670,6,759,co3swl
11,Elden Ring,2022-02-25,119133,5,10,co4jni
12,Neon White,2022-06-16,143612,4,261,co2tgh
13,No Man's Sky,2016-08-09,3225,3,65,co5j66
14,Teardown,2020-10-29,122666,2,760,co4ohp
15,Final Fantasy VII Remake Intergrade,2021-06-10,144024,1,357,co4vor
