Position,Title,TotalScore,ListsAppeared
1,Half-Life (1998),15,1
2,Grim Fandango (1998),14,1
3,Colin McRae Rally (1998),13,1
4,Panzer Dragoon Saga (1998),12,1
5,Resident Evil 2 (1998),11,1
6,Tekken 3 (1997),10,1
7,F-1 World Grand Prix (1998),9,1
8,Close Combat (1996),8,1
9,NBA Jam 99 (1998),7,1
10,StarCraft (1998),6,1
11,Gex: Enter the Gecko (1998),5,1
12,FIFA 99 (1998),4,1
13,Caesar III (1998),3,1
14,Final Fantasy VII (1997),2,1
