Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Street Fighter III: 3rd Strike,1999-05-12,6710,15,810,co6bkh
2,Guilty Gear: Strive,2021-06-11,125764,14,811,co2lby
3,Tekken 7,2015-02-18,7498,13,812,co1w4f
4,Dragon Ball FighterZ,2018-01-26,36911,12,813,co1nih
5,The King of Fighters XIII,2010-07-14,7038,11,814,co2squ
6,Ultimate Marvel vs. Capcom 3,2011-11-15,2066,10,815,co1yej
7,Killer Instinct,2013-11-22,10354,9,816,co1nn0
8,Virtua Fighter 5: Ultimate Showdown,2021-06-01,148696,8,817,co3186
9,Skullgirls,2012-04-10,9425,7,818,co2e3u
10,Mortal Kombat,2011-04-19,119,6,495,co20mc
