Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Gran Turismo 5,2010-11-24,1602,15,478,co20bm
2,Resident Evil 5,2009-03-05,847,14,479,co2vzi
3,Call of Duty: Black Ops,2010-11-09,545,13,480,co1wkl
4,Grand Theft Auto IV,2008-04-29,731,12,337,co2lbv
5,Grand Theft Auto V,2013-09-17,1020,11,323,co2lbd
6,Call of Duty: World at War,2008-11-11,625,10,481,co1wl8
7,Call of Duty: Modern Warfare 2,2009-11-10,559,9,292,co3cwt
8,Red Dead Redemption,2010-05-18,434,8,322,co2lcv
9,Dead Space,2008-10-14,37,7,482,co2g7w
10,Dead Space 2,2011-01-25,38,6,440,co20xq
11,Fallout 3,2008-10-28,15,5,483,co1ycw
12,Fallout: New Vegas,2010-10-19,16,4,484,co1u60
13,Metal Gear Solid 4: Guns of the Patriots,2008-06-12,380,3,335,co5eju
14,The Elder Scrolls V: Skyrim,2011-11-10,472,2,392,co1tnw
15,Borderlands 2,2012-09-18,1011,1,485,co20tn
