Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Gravity Rush,2012-02-09,11701,15,2281,co5tgy
2,Persona 4 Golden,2012-06-15,2985,14,733,co1n1x
3,Tearaway,2013-11-20,6363,13,2282,co2h0d
4,Hotline Miami,2012-10-23,1384,12,634,co1vqp
5,TxK,2014-02-11,10061,11,2283,co61dt
6,Severed,2016-04-26,6066,10,1232,co2h32
7,Dragon's Crown,2013-07-25,3002,9,2284,co3wc6
8,Danganronpa: Trigger Happy Havoc,2010-11-25,7842,8,2285,co1n1w
9,Spelunky,2012-07-04,3029,7,631,co47m4
10,Uncharted: Golden Abyss,2011-12-17,998,6,2286,co1un0
11,Guacamelee!,2013-04-09,4838,5,1407,co2g6i
12,Odin Sphere: Leifthrasir,2016-01-14,15709,4,2287,co25uq
13,Velocity 2X,2014-09-02,8467,3,2288,co3wij
14,Ys: Memories of Celceta,2012-09-27,15457,2,2289,co1l5r
15,Zero Escape: Virtue's Last Reward,2012-02-16,6614,1,1187,co260l
