Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Mario Kart 8,2014-05-29,2350,15,576,co213q
2,Dragon Age: Inquisition,2014-11-18,1887,14,1263,co2mvy
3,Alien: Isolation,2014-10-06,4754,13,1257,co1vzu
4,Middle-earth: Shadow of Mordor,2014-09-30,3025,12,1259,co20pd
5,Dark Souls II,2014-03-11,2368,11,1261,co2eoo
6,The Last of Us Remastered,2014-07-26,6036,10,410,co5zks
7,Bayonetta 2,2014-09-20,2135,9,577,qocwccspgmgamvhaplgp
8,Destiny,2014-09-09,1939,8,1256,co1rco
9,Grand Theft Auto V,2013-09-17,1020,7,323,co2lbd
10,Wolfenstein: The New Order,2014-05-20,2031,6,439,co21c0
11,South Park: The Stick of Truth,2014-03-03,1262,5,740,co1v8x
12,Diablo III: Reaper of Souls,2014-03-25,3182,4,1265,co3gfx
13,Super Smash Bros. for Wii U,2014-11-21,9602,3,580,co213x
14,Far Cry 4,2014-11-18,6801,2,874,co2npa
15,Driveclub,2014-10-07,1940,1,1266,co2pzw
