Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Wordle,2021-06-21,186090,15,270,co4p5b
2,Elden Ring,2022-02-25,119133,14,10,co4jni
3,Immortality,2022-08-30,152288,13,271,co55cl
4,Stray,2022-07-19,110248,12,272,co4tt2
5,God of War Ragnarök,2022-11-09,112875,11,143,co5s5v
6,Norco,2022-03-24,129097,10,155,co3nu3
7,Tunic,2022-03-16,23733,9,268,td1t8kb33gyo8mvhl2pc
8,Cult of the Lamb,2022-08-11,165351,8,273,co55md
9,The Case of the Golden Idol,2022-10-13,166722,7,251,co54g4
10,Bayonetta 3,2022-10-28,76888,6,274,co4z2i
11,Nintendo Switch Sports,2022-04-29,191408,5,275,co67mw
12,Total War: Warhammer III,2022-02-17,143114,4,276,co2rze
13,Splatoon 3,2022-09-09,143613,3,109,co59x3
14,Neon White,2022-06-16,143612,2,261,co2tgh
15,Pentiment,2022-11-15,204623,1,254,co4v1e
