Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Elden Ring,2022-02-25,119133,15,10,co4jni
2,Citizen Sleeper,2022-05-05,152271,14,250,co4zl5
3,The Case of the Golden Idol,2022-10-13,166722,13,251,co54g4
4,Vampire Survivors,2021-12-17,186725,12,252,co4bzv
5,Fortnite,2017-07-25,1905,11,253,co2ekt
6,Pentiment,2022-11-15,204623,10,254,co4v1e
7,Marvel Snap,2022-10-18,202279,9,255,co5kkd
8,Pokémon Legends: Arceus,2022-01-28,144054,8,110,co3d03
9,PowerWash Simulator,2021-05-19,138590,7,258,co3a2c
10,God of War Ragnarök,2022-11-09,112875,6,143,co5s5v
11,Strange Horticulture,2022-01-21,186597,5,259,co4bsb
12,Signalis,2022-10-27,103244,4,260,co62ig
13,Neon White,2022-06-16,143612,3,261,co2tgh
14,Mario + Rabbids Sparks of Hope,2022-10-20,152201,2,262,co52q4
15,Norco,2022-03-24,129097,1,155,co3nu3
