Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Metal Gear Solid,1998-09-03,375,15,237,co55sj
2,Final Fantasy VII,1997-01-31,427,14,247,co2kx2
3,Castlevania: Symphony of the Night,1997-03-20,1128,13,238,co53m8
4,Gran Turismo 2,1999-12-11,1597,12,244,co20af
5,Tony Hawk's Pro Skater 2,2000-09-20,913,11,249,co1y77
6,Tomb Raider,1996-10-25,912,10,265,co3hfx
7,Resident Evil 2,1998-01-21,880,9,248,co2vz0
8,Tekken 3,1997-03-22,1244,8,242,co3tsh
9,Vagrant Story,2000-02-10,2216,7,267,co2rso
10,Crash Bandicoot 2: Cortex Strikes Back,1997-10-31,1186,6,299,co55a7
11,Driver,1999-06-25,675,5,300,co1yab
12,Spyro 2: Ripto's Rage!,1999-11-02,1577,4,301,co3ktq
13,Silent Hill,1999-02-23,480,3,256,co2vye
14,Final Fantasy IX,2000-07-07,421,2,302,co2unc
15,Medal of Honor: Underground,2000-10-23,1308,1,303,co2q3j
