Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Super Mario Galaxy 2,2010-05-23,1078,15,430,co21tl
2,The Legend of Zelda: Skyward Sword,2011-11-18,534,14,543,co5wrj
3,Super Smash Bros. Brawl,2008-01-31,1628,13,544,co221w
4,Kirby's Epic Yarn,2010-10-14,2184,12,1511,co1w9w
5,Sin & Punishment: Star Successor,2009-10-29,1468,11,1512,co2mk1
6,No More Heroes 2: Desperate Struggle,2010-01-26,2273,10,1513,co2g44
7,Resident Evil 4: Wii Edition,2007-05-31,21533,9,2990,co20ch
8,Rayman Origins,2011-11-15,981,8,1175,co1v7k
9,Tatsunoko vs. Capcom: Ultimate All Stars,2010-01-26,2275,7,547,co1ydx
10,Metroid Prime 3: Corruption,2007-08-27,1111,6,1514,co1wwp
11,Xenoblade Chronicles,2010-06-10,2364,5,549,co2609
12,Boom Blox Bash Party,2009-05-19,2260,4,1515,co2hqc
13,New Super Mario Bros. Wii,2009-11-12,2178,3,546,co21tj
14,Donkey Kong Country Returns,2010-11-21,1100,2,545,co1wf4
15,Super Paper Mario,2007-04-09,2191,1,552,co21rp
