Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,The Legend of Zelda: Skyward Sword,2011-11-18,534,15,543,co5wrj
2,Super Mario Galaxy 2,2010-05-23,1078,14,430,co21tl
3,Super Smash Bros. Brawl,2008-01-31,1628,13,544,co221w
4,Metroid Prime,2002-11-17,1105,12,427,co3w4w
5,Super Mario Galaxy,2007-11-01,1077,11,429,co21ro
6,Donkey Kong Country Returns,2010-11-21,1100,10,545,co1wf4
7,The Legend of Zelda: Twilight Princess,2006-11-19,1036,9,535,co3mtv
8,New Super Mario Bros. Wii,2009-11-12,2178,8,546,co21tj
9,Tatsunoko vs. Capcom: Ultimate All Stars,2010-01-26,2275,7,547,co1ydx
10,The Last Story,2011-01-27,4966,6,548,co2uf6
11,Xenoblade Chronicles,2010-06-10,2364,5,549,co2609
12,Resident Evil 4: Wii Edition,2007-05-31,21533,4,2990,co20ch
13,Dead Space: Extraction,2009-09-24,985,3,550,co1w51
14,Lost Heroes 2,2015-02-05,136916,2,551,co4p9f
15,Super Paper Mario,2007-04-09,2191,1,552,co21rp
