Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Half-Life: Alyx,2020-03-23,126098,15,38,co1tq3
2,Resident Evil Village,2021-05-06,55163,14,127,co2zpu
3,The Elder Scrolls V: Skyrim,2011-11-10,472,13,392,co1tnw
4,Blade & Sorcery,2018-12-11,111474,12,64,co28vo
5,No Man's Sky,2016-08-09,3225,11,65,co5j66
6,Phasmophobia,2020-09-18,132516,10,128,co2hby
7,War Thunder,2013-01-28,2165,9,129,co1p78
8,Beat Saber,2019-05-21,83731,8,33,co20ux
9,Boneworks,2019-12-10,115789,7,66,co5xoo
10,I Expect You to Die,2016-11-30,25948,6,79,co2qe1
11,VRChat,2017-02-01,33615,5,130,co20uh
