Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Metroid: Zero Mission,2004-02-09,1107,15,1633,co1vci
2,Mother 3,2006-04-20,3683,14,730,co26hf
3,Final Fantasy VI Advance,2006-11-30,20655,13,1632,co2yh2
4,The Legend of Zelda: A Link to the Past & Four Swords,2002-12-02,77336,12,1628,co3nsh
5,Super Mario Advance 4: Super Mario Bros. 3,2003-07-11,170021,11,1635,co3tpt
6,The Legend of Zelda: The Minish Cap,2004-11-04,1035,10,1113,co3nsk
7,Super Mario World: Super Mario Advance 2,2001-12-14,16617,9,1699,co6nhk
8,Metroid Fusion,2002-11-17,1104,8,1694,co3w49
9,Pokémon Emerald Version,2004-09-16,1517,7,1701,co1zhr
10,Castlevania: Aria of Sorrow,2003-05-06,1134,6,1417,co1nh5
11,Mario & Luigi: Superstar Saga,2003-11-17,3351,5,1636,co21rg
12,Golden Sun: The Lost Age,2002-06-28,1173,4,1702,co25rt
13,WarioWare, Inc.: Mega Microgames!,2003-03-21,1703,3,1416,co1wpz
14,Fire Emblem: The Blazing Blade,2003-04-25,1439,2,1695,co1p7c
15,Yoshi's Island: Super Mario Advance 3,2002-09-24,16747,1,1631,co4ac4
