Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,The Legend of Zelda: Tears of the Kingdom,2023-05-12,119388,15,21,co5vmg
2,Baldur's Gate 3,2020-10-06,119171,14,989,co670h
3,Lies of P,2023-08-01,148241,13,990,co30p9
4,Marvel's Spider-Man 2,2023-12-31,127044,12,991,co5vrx
5,Metroid Prime Remastered,2023-02-08,236663,11,107,co658o
6,Resident Evil 4,2023-03-24,132181,10,212,co4tg4
7,Street Fighter 6,2023-06-02,191692,9,844,co5vst
8,Diablo IV,2023-06-02,125165,8,986,co69sm
9,Star Wars Jedi: Survivor,2023-04-28,201156,7,721,co5uzk
10,Super Mario Bros. Wonder,2023-10-20,254339,6,1438,co6nnl
11,Dead Space,2023-01-27,159119,5,88,co5esn
12,Fire Emblem Engage,2023-01-20,217550,4,698,co59u6
13,Hogwarts Legacy,2023-02-10,136625,3,20,co2gn3
14,Jusant,2023-10-31,252836,2,2029,co6lz0
15,Mortal Kombat 1,2023-09-19,239392,1,992,co6i4r
