Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,God of War,2018-04-20,19560,15,345,co1tmu
2,The Last of Us Remastered,2014-07-26,6036,14,410,co5zks
3,Mass Effect 2,2010-01-26,74,13,334,co20ac
4,The Witcher 3: Wild Hunt,2015-05-19,1942,12,347,co1wyy
5,Uncharted 4: A Thief's End,2016-05-10,7331,11,355,co1r7h
6,Persona 5 Royal,2019-10-31,114283,10,108,co1nic
7,Ghost of Tsushima,2020-07-17,75235,9,353,co2crj
8,Bloodborne,2015-03-24,7334,8,346,co1rba
9,Yakuza 0,2015-03-12,11397,7,411,co252x
10,Red Dead Redemption 2,2018-10-26,25076,6,352,co1q1f
11,Marvel's Spider-Man,2018-09-07,19565,5,349,co1r77
12,Resident Evil 2,2019-01-25,19686,4,354,co1ir3
13,Astro Bot: Rescue Mission,2018-10-02,102129,3,32,co2eao
14,Final Fantasy VII,1997-01-31,427,2,247,co2kx2
15,Ghost of Tsushima: Director's Cut,2021-08-20,153700,1,165,co3p5f
