Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,The Last of Us,2013-06-14,1009,15,320,co1r7f
2,Grand Theft Auto V,2013-09-17,1020,14,323,co2lbd
3,Uncharted: Drake's Fortune,2007-11-16,431,13,496,co1tp7
4,Dark Souls,2011-09-22,2155,12,26,co1x78
5,Persona 5,2016-09-15,9927,11,330,co1r76
6,Fallout: New Vegas,2010-10-19,16,10,484,co1u60
7,Metal Gear Solid 4: Guns of the Patriots,2008-06-12,380,9,335,co5eju
8,Catherine,2011-02-17,2151,8,497,co244u
9,Portal 2,2011-04-18,72,7,325,co1rs4
10,LittleBigPlanet,2009-11-17,21911,6,498,co49cl
