Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,WarioWare: Twisted!,2004-10-14,1704,15,1127,co1wqe
2,Castlevania: Aria of Sorrow,2003-05-06,1134,14,1417,co1nh5
3,The Legend of Zelda: A Link to the Past & Four Swords,2002-12-02,77336,13,1628,co3nsh
4,Advance Wars,2001-09-10,1691,12,1629,co25mi
5,Tony Hawk's Pro Skater 2,2000-09-20,913,11,249,co1y77
6,Mario Golf: Advance Tour,2004-04-22,3404,10,1630,co2204
7,Yoshi's Island: Super Mario Advance 3,2002-09-24,16747,9,1631,co4ac4
8,Final Fantasy VI Advance,2006-11-30,20655,8,1632,co2yh2
9,Metroid: Zero Mission,2004-02-09,1107,7,1633,co1vci
10,Pokémon Box: Ruby & Sapphire,2003-05-30,93046,6,1634,co2sh1
11,Super Mario Advance 4: Super Mario Bros. 3,2003-07-11,170021,5,1635,co3tpt
12,Mario & Luigi: Superstar Saga,2003-11-17,3351,4,1636,co21rg
13,Ultimate Card Games,2004-12-31,6645,3,1637,txa5n4igii1nkj0o4sxn
14,Final Fantasy Tactics Advance,2003-02-14,414,2,1638,co1wyp
15,Mario Tennis: Power Tour,2005-09-13,6504,1,1639,co3gme
