Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Resident Evil 2,2019-01-25,19686,15,354,co1ir3
2,Resident Evil 7: Biohazard,2017-01-24,19562,14,47,co545w
3,Outlast,2013-09-04,1910,13,1822,co1yat
4,Dead Space,2023-01-27,159119,12,88,co5esn
5,Alien: Isolation,2014-10-06,4754,11,1257,co1vzu
6,Until Dawn,2015-08-25,7609,10,1244,co2s5q
7,The Last of Us Part I,2022-09-01,204350,9,163,co5xex
8,The Evil Within,2014-10-14,4786,8,1839,co5wgs
9,Silent Hill 2,2001-09-24,481,7,311,co2vyg
10,Five Nights at Freddy's,2014-08-18,8499,6,2183,co6aky
11,Amnesia: The Dark Descent,2010-09-08,111,5,1010,co1qq5
12,Eternal Darkness: Sanity's Requiem,2002-06-23,3907,4,536,co1sa8
13,Fatal Frame,2001-12-13,5106,3,2184,co7nlq
14,Alan Wake,2010-05-14,1062,2,1587,co2dft
15,Visage,2020-10-29,18020,1,2185,co1h7d
