Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Hollow Knight: Silksong,2023-12-31,115289,15,988,co3vtl
2,S.T.A.L.K.E.R. 2: Heart of Chornobyl,2023-12-01,101440,14,993,co5pxn
3,Metal Gear Solid 3: Snake Eater,2004-11-17,379,13,305,co5ei5
4,Alone in the Dark,2024-03-20,213237,12,2214,co52t8
5,Final Fantasy VII Rebirth,2023-12-31,133236,11,1001,co4vp0
6,Princess Peach: Showtime!,2024-03-22,254340,10,2215,co731t
7,Tekken 8,1970-01-01,217590,9,1520,co6ab7
8,Skull and Bones,2024-02-16,37062,8,2216,co4yl7
9,Indiana Jones and the Great Circle,2024-12-31,142415,7,2198,co7nbc
10,Jurassic Park: Survival,1970-01-01,279640,6,2217,co7hah
