Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Stellaris,2016-05-09,11582,15,1540,co1r75
2,Europa Universalis IV,2013-08-13,1904,14,1538,co1rby
3,Sid Meier's Civilization VI,2016-10-20,19130,13,1299,co5r54
4,Crusader Kings III,2020-09-01,124954,12,962,co2g3i
5,Victoria II,2010-08-13,11037,11,1549,co1zs1
6,Total War: Shogun 2,2011-03-15,432,10,1543,co2rpy
7,Field of Glory: Empires,2019-07-11,112588,9,1553,co2q54
8,Hearts of Iron IV,2016-06-06,15894,8,1541,co1j86
9,Age of Wonders: Planetfall,2019-08-06,102057,7,1559,co1r6n
10,Endless Legend,2014-09-18,9278,6,1560,co1rgd
11,Sword of the Stars,2006-08-22,2027,5,1561,co2dhn
12,Sid Meier's Alpha Centauri,1999-02-12,863,4,1562,co3wp5
13,Knights of Honor,2005-10-01,2040,3,1563,co2qih
14,Star Ruler 2,2015-03-27,19170,2,1564,ve52dvbd1w0h3jfdxd0q
15,Dominions 5: Warriors of the Faith,2017-11-27,77769,1,1551,co2pxw
