Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Fallout 4,2015-11-09,9630,15,1241,co1yc6
2,The Elder Scrolls V: Skyrim,2011-11-10,472,14,392,co1tnw
3,Marvel's Spider-Man,2018-09-07,19565,13,349,co1r77
4,Grand Theft Auto V,2013-09-17,1020,12,323,co2lbd
5,Minecraft,2011-11-18,121,11,201,co49x5
6,The Legend of Zelda: Breath of the Wild,2017-03-03,7346,10,23,co3p2d
7,Red Dead Redemption 2,2018-10-26,25076,9,352,co1q1f
8,Far Cry 5,2018-03-26,28552,8,1219,co21a6
9,Assassin's Creed Odyssey,2018-10-05,103054,7,415,co2nul
10,World of Warcraft,2004-11-23,123,6,514,co2l7z
