Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Final Fantasy VII Rebirth,2023-12-31,133236,15,1001,co4vp0
2,Star Wars Outlaws,2024-12-31,252827,14,2204,co77oz
3,Senua's Saga: Hellblade II,2024-12-31,127342,13,1522,co6m1n
4,Skull and Bones,2024-02-16,37062,12,2216,co4yl7
5,Like a Dragon: Infinite Wealth,2024-01-26,217623,11,2199,co73u4
6,Rise of the Ronin,2024-03-22,217594,10,2220,co59v0
7,Persona 3 Reload,2024-02-02,252647,9,2211,co6z12
8,S.T.A.L.K.E.R. 2: Heart of Chornobyl,2023-12-01,101440,8,993,co5pxn
9,Tekken 8,1970-01-01,217590,7,1520,co6ab7
10,Princess Peach: Showtime!,2024-03-22,254340,6,2215,co731t
