SourceName,SourceURL,SourceId,GeneratedCsvPath
Thegamer,https://www.thegamer.com/best-mobile-games-ios-android/,193,thegamer - 2023-06-17_19-43-16.csv
One37pm,https://www.one37pm.com/gaming/best-mobile-games-ios-android-all-time,172,one37pm - 2023-06-17_19-47-46.csv
Radiotimes,https://www.radiotimes.com/technology/gaming/best-mobile-games-ios-android/,234,radiotimes - 2023-06-19_00-04-17.csv
Theninehertz,https://theninehertz.com/blog/top-games/best-mobile-games,235,theninehertz - 2023-06-19_00-09-14.csv
Kreedon,https://www.kreedon.com/top-best-mobile-games-unlimited-fun-at-the-palm-of-your-hand/,236,kreedon - 2023-06-19_00-11-59.csv
Thetoptens,https://www.thetoptens.com/games/best-mobile-games/,181,thetoptens - 2023-06-19_00-36-50.csv
Oficinadanet,https://www.oficinadanet.com.br/games/35608-melhores-jogos-para-android,237,oficinadanet - 2023-06-19_00-40-38.csv
