SourceName,SourceURL,SourceId,GeneratedCsvPath
GameSpot,https://www.gamespot.com/gallery/top-25-games-of-2015/2900-430/,229,gamespot - 2023-06-16_01-19-19.csv
Screenrant,https://screenrant.com/best-video-games-of-2015-list/,205,screenrant - 2023-06-16_01-22-14.csv
Slantmagazine,https://www.slantmagazine.com/games/the-25-best-video-games-of-2015/,153,slantmagazine - 2023-06-16_01-24-20.csv
