Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,XCOM: Enemy Unknown,2012-10-09,1318,15,438,co29i2
2,The Walking Dead: Season One,2012-04-24,1871,14,437,co2j1g
3,Far Cry 3,2012-11-28,529,13,868,co1vpd
4,Halo 4,2012-11-06,991,12,806,co1xhf
5,Mass Effect 3,2012-03-06,75,11,1180,co1x7q
6,Journey,2012-03-13,1352,10,332,co1q8q
7,Dishonored,2012-10-09,533,9,1181,co5pcs
8,Borderlands 2,2012-09-18,1011,8,485,co20tn
9,Max Payne 3,2012-05-15,960,7,1182,co2mjo
10,Assassin's Creed III,2012-10-30,1266,6,1183,co1xii
