Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Final Fantasy XVI,2023-06-22,31551,15,987,co5w3k
2,Resident Evil 4,2023-03-24,132181,14,212,co4tg4
3,The Legend of Zelda: Tears of the Kingdom,2023-05-12,119388,13,21,co5vmg
4,Dead Space,2023-01-27,159119,12,88,co5esn
5,Wo Long: Fallen Dynasty,2023-03-03,204628,11,996,co4v34
6,Marvel's Spider-Man 2,2023-12-31,127044,10,991,co5vrx
7,Final Fantasy VII Rebirth,2023-12-31,133236,9,1001,co4vp0
8,Hogwarts Legacy,2023-02-10,136625,8,20,co2gn3
9,Stellar Blade,2023-12-31,117170,7,1443,co59vu
10,Alan Wake II,2023-10-17,185246,6,998,co6jar
