Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Armored Core VI: Fires of Rubicon,2023-08-25,228542,15,999,co6ffo
2,S.T.A.L.K.E.R. 2: Heart of Chornobyl,2023-12-01,101440,14,993,co5pxn
3,Starfield,2023-09-06,96437,13,985,co39vv
4,Diablo IV,2023-06-02,125165,12,986,co69sm
5,Baldur's Gate 3,2020-10-06,119171,11,989,co670h
6,Tempest Rising,1970-01-01,213240,10,1446,co52tf
7,Company of Heroes 3,2023-02-23,156150,9,1447,co3ei8
8,Stormgate,2023-12-31,204358,8,1448,co4umy
9,Hogwarts Legacy,2023-02-10,136625,7,20,co2gn3
10,The Last of Us Part I,2022-09-01,204350,6,163,co5xex
