Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Batman: Arkham City,2011-10-18,501,15,327,co1voh
2,Portal 2,2011-04-18,72,14,325,co1rs4
3,The Elder Scrolls V: Skyrim,2011-11-10,472,13,392,co1tnw
4,The Legend of Zelda: Skyward Sword,2011-11-18,534,12,543,co5wrj
5,Uncharted 3: Drake's Deception,2011-11-01,512,11,487,co1tp8
6,Gears of War 3,2011-09-20,492,10,1409,co2a21
7,Deus Ex: Human Revolution,2011-08-23,43,9,1177,co1rd2
8,Shadows of the Damned,2011-06-21,5971,8,1414,co2sua
9,L.A. Noire,2011-05-17,109,7,1415,co2ldn
10,Dead Space 2,2011-01-25,38,6,440,co20xq
