Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Vampire Survivors,2021-12-17,186725,15,252,co4bzv
2,Voice of Cards: The Isle Dragon Roars,2021-10-27,171768,14,1271,co4vmh
3,Tears of Themis,2021-07-29,146245,13,1272,co3lmp
4,Limbus Company,2023-02-27,194106,12,1273,co630b
5,Honkai: Star Rail,2023-04-26,178282,11,1274,co6f1s
6,20 Minutes Till Dawn,2022-06-08,199748,10,1275,co4ti3
7,Legends of Runeterra,2020-04-30,124701,9,1276,co3wnv
8,Genshin Impact,2020-09-28,119277,8,393,co480t
9,Stardew Valley,2016-02-26,17000,7,386,xrpmydnu9rpxvxfjkiu7
10,Among Us,2018-06-15,111469,6,762,co45rg
11,Marvel Snap,2022-10-18,202279,5,255,co5kkd
12,League of Legends: Wild Rift,2020-10-27,124700,4,1277,co1s08
13,Fantasian,2021-04-02,116588,3,1278,co2wem
14,Bastion,2011-07-20,1983,2,655,co1qlj
15,Pocket City,2018-07-30,79996,1,1279,co5knf
