Position,Title,ReleaseDate,ExternalId,Score,GameId,CoverImageId
1,Cuphead,2017-09-29,9061,15,600,co62ao
2,Hades,2019-12-10,113112,14,95,co39vc
3,Celeste,2018-01-25,26226,13,144,co3byy
4,Shovel Knight: Treasure Trove,2019-12-09,26848,12,1948,co2gsx
5,Dead Cells,2018-08-06,26855,11,619,co5vwu
6,Wargroove,2019-01-02,27441,10,1952,co4hgb
7,Stardew Valley,2016-02-26,17000,9,386,xrpmydnu9rpxvxfjkiu7
8,Hollow Knight,2017-02-24,14593,8,145,co1rgi
9,Inside,2016-06-29,7342,7,629,co2fca
10,Guacamelee!,2013-04-09,4838,6,1407,co2g6i
11,Gris,2018-12-13,22917,5,665,co1qv5
12,Nobody Saves the World,2022-01-18,145089,4,1982,co2wcz
13,Spelunky 2,2020-09-15,75239,3,601,co2f66
14,Golf Story,2017-09-28,35626,2,1910,co2q9e
15,Spiritfarer,2020-08-18,119304,1,640,co2fe7
